review,label
第一次喝到这么不咸不淡的咖啡。没啥特点，缺乏香气。说真的，还不如雀巢醇品好喝，不理解打高分的那些是因为啥，就因为是日本进口的？,1
差评！亚马逊垃圾网站，购买588元本有赠品，但不赠送，反馈给网站，一直拖时间，最后说活动结束了，查不到活动情况。购买的时候，正在活动啊！恶心的网站！！！,0
简直没有更好，我收过最快的快递了，而且书保护的好好的。,0
收到货三天了才发表的评论，确实是很漂亮，确实是快了一分钟，表链有点磨手，表盘上面没有嘉年华的标志，也不知道是不是有两种啊？总之是物超所值,2
了解一个人，从他说话开始就已经很明显了。说话是门艺术，需要根基，根基就是多年积累的文化底蕴。其他的预估对方心理，选择最好的时机，以及使用各种技巧，都需要在根基的基础上建立。所以说到底，一个人要是想要说话有魅力，首先他的思想就需要有魅力。,2
有的乱，做题思路不太清晰。我不喜欢。已准备退货,0
裤子与描述的根本不一样，33的裤子描叙的是107厘米，实际长度是102，有照片为证。,0
这个跟我之前买的很不一样，印刷很粗糙，我怀疑是假货,1
凑单免运费，拿来做备用，可以没买多久就降价，感觉有点亏,2
第一次从亚马逊购物，手表很漂亮，外观精美，很喜欢！,2
"我的订单编号 C02-4142293-5427269，一起买了5本书，其中《手绘版儿童科普书:幼儿十万个为什么(套装共7册)》原价49.28元购买的，这套书还在路上的时候亚马逊价格调整为：PRIME会员专享 购买此商品额外立减 20% 。在联系亚马逊客服人员之后，说是没有价格保护，我可以在收到书的时候退货，然后再次购买。今日照做，退货申请后接着退货，仔细一看预估退款总金额￥37.49，少了11.79,元。联系客服答复为使用了10元优惠劵，不可以退回了。（这个优惠劵是因为亚马逊选择的快递不送货给我本人的补偿。）所以给出差评，不解决这个问题那么全部差评。对了前前后后买了快百本书，其他东西也买了很多，当初是因为亚马逊的服务专门办的会员，现在亚马逊就这态度，不会再办会员了。",0
本来不打算买中国了，打算买中国篇，课时中国篇写得真不怎么样。,1
封皮防伪标签在官网上验证不出来，怀疑是盗版,0
没有什么故弄玄虚的东西，比大多数教练说得明白，照着练就是了。,2
拿到当天机子黑屏一次，自动关机一次，这个价钱也就凑合用吧，不过像素还行,1
北京的冬天来暖气前太可怕了 买了这个取暖 还不错 但是辐射范围很小,2
翻译的太烂了！！让读者很难理解原作者的表达本意,1
细节做的很好 但是有的地方粘的不牢 打开再合上就有些开胶了 而且封皮有的地方被压坏了 很影响美观,1
没见过这么垃圾的公司，书到手里都是破的。,0
包装太简单了，就只有外边的袋子包装，拿到手书都有破损，好好的书买来了，新书啊，拆开一看我都心疼，怎么搞的，你们包装必须改进！只有一层怎么行？？冲着书给三星，要不只给一星。,1
书还没看到， 但先评论一下快递的问题， 好好的书就被压坏了一角， 请加以重视！,1
有明显的脏污和折痕，看着不像正品，发邮件给卖家、还未回复，不知道什么情况！,0
收到实物后很满意，就是一直舍不得还没有用过，感觉上应该不错！！！,2
偏向黄白色，没有画画颜料没有什么异味，设计比较合理。,2
性能很好，小数点后有两位，还有温度显示，按一下就有背光，不浪费电， 两个电池可以用3、4个月， 提醒大家注意的是，如果换了电池，主机不正常接收信号的话，需要重新配对传感器，这一点说明书没有说清楚，打了售后电话才了解到的,2
希望买的人注意了，真的是太大了，做工非常一般,0
第一眼看到盒子就大失所望，印刷粗糙，还不如地摊上那个！不过望远镜就这吧！价格在那摆着呢！孩子高兴就好啦！,1
游戏很有挑战性，非常好玩，真的不错，简直入迷啊啊啊啊啊,2
外包装很次，里面包包还可以，如果是正品的话那价格还是很低的,1
好想退，深圳热不适合，另外孩子睡觉了，靠不到肩膀，头没地方可靠。那么贵，好后悔。,0
昨天冲了一杯全是巧克力粉的味，还以为是放了带的巧克力粉的原因。 今天没放还是巧克力粉的味，我买的是咖啡又不是特么可可粉。垃圾玩意儿,0
心仪已久了，看到有货马上下单，非常喜欢，包装完好！,2
每天只能读很少内容，这种叙述或翻译给阅读带来了障碍。,1
去年8月份买的，开始使用就出现遥控不灵，后来出现死机重启现象，现在开不了机了，报修了几天了，也没有人过来看一下，电话都没有回过。失望，后来亲自带到广州维修，是不是主屏坏了，换了台新的，不是同一型号的，还算可以。可放了一年半又出问题了，出现重影横线，又不知道以后怎么发展了。不省事呀。,0
很一般啊，才用两个月右边不知道怎么回事变小声了,1
服务质量很好，刚买回去就有售后电话跟踪使用情况，可惜我懒人一个，当时还没有拆包使用。最近起了一下，总体感觉还行，就是有点沉，路况不好就颠簸的厉害。,2
纸张薄，排版较清晰，字号大小也可以，但为什么那么多别字？有的可能是当时的习惯表达，但还有不少的字，比如用“蓬蓬”来形容鼓声，这个用法，是不是错的？应该是“嘭嘭”的鼓声吧？“硬梆梆”应该不对吧？不是硬邦邦吗？还要不少我标点符号，也不对，该加的没加。人物对话时，人物在前面，后面说的话，算直接引用了，怎么不用冒号而用逗号？ 这些错误，不知是不是沈从文手稿的错误，如果是，后来编辑该不该对这些错误进行修改？,2
送给第一次穿牛仔裤的先生，面料有点厚，大小合适,2
用演化的概念把几种主流国际关系理论范式串联起来，很有启发意义，水平不亚于几个大家了。,2
这个刀 很小巧 我以为很大的 收到一看只有手指那么大小 送人了 朋友很喜欢 刀子锋利 功能也挺全 带着方便,2
感觉比第一本印刷好太多，超喜欢，排版也喜欢，赞！！,2
Under Armour 安德玛 男款 Tech 运动裤 不错,2
第一次在亚马逊上买这么多书，一个多月没把书收完，下次绝不会在这里买东西了，很不满意,0
安装很费劲，太厚虽然防摔不错，太沉了 试了一会儿就放那了,1
作者文笔很好，开篇就很引人入胜，个人觉得：因为是儿童读物，感觉不够深入，过程和结局都有些仓促。总体还可以。,2
打开按扣不到一个月直接断掉了。这是亚马逊海外购最次的产品了。完全不能用。,0
感觉还不错，印刷也蛮清楚的，还可以，儿子喜欢,2
基本没什么止汗效果，建议大家别买了。 因为买来一直没用所以已经过了退货期限，没法退货·,0
书收到了，首先包装一般，就一个塑料袋，什么都没有，连个保护措施都没有。在就是纸张一般，正版书我买过，比这个好得多。而且有破损。图我就不发了，也就在亚马逊买这一次了。,1
我家公主特别喜欢这款车，现在都不愿做伞车了，出门都是要骑三轮车，这样也好，不用我推了，只要在后面掌握方向就好,2
艹！！！！！！！从2月15日一直到现在都没收到货,0
颜色偏红，不太适合亚洲人。但设计合理方便，拿来打阴影了。,1
买回来第一天无线网可以连，有线网络一直受限制，重新固定了IP还是没用，求解决办法,1
漫画书内部书页破损，懒得退了，价格43元贵不值这个价。,0
平时主要是穿去跑步，塑胶运动场。某次在普通的水泥路上不知道怎么就踩到了小石子，回来发现鞋底就被刺进一小凹陷！鞋底真是太软了？！,1
第一次在亚马逊购物，整体感觉还不错，准备再次尝试,2
现在图又有了。。不知道发生了什么 不过这类书还是纸质书看起来爽，因为经常需要“上下文切换”，纸质书的“调用开销”要小很多 ----原评价---- 不过kindle版本有不少图都没了，比如第一章就有1-5 1-7 1-8的图没有 忘尽快更正,2
物流蛮快的，隔天就收到了；书和光盘都好，是正品的；邮递的时候外包装是一层塑料纸，简约不浪费，但是料子太薄，容易磕到里面的书，有一本的书脊磕到了。自学用书嘛，装帧版式好看的话学起来动力也足，就是不知道第三版有没有配套的辅导手册，网上搜到的辅导手册都是跟前一版配套的。,2
非常生动有趣，简单介绍了一些哲学家和哲学观点，初学者可以根据此书为契机找到喜欢的哲学家。,2
